avg_t,p99_t,read_n,write_n,rho,shards,backpressure
8.679550135846494,12.819550135846494,100,4,0.02,1,1
7.911813689727405,12.091813689727402,100,3,0.02,1,0
7.804938755343358,9.304938755343372,100,2,0.04,1,1
8.430886482801306,10.820886482801313,100,3,0.04,1,0
8.409530588842193,12.679530588842198,100,5,0.06,1,1
9.136859586958746,15.726859586958746,100,8,0.06,1,0
8.444510214155809,12.674510214155816,100,5,0.08,1,1
9.73871717822745,16.758717178227453,100,12,0.08,1,0
8.936807821890396,12.876807821890392,100,8,0.1,1,1
9.12769084486896,12.947690844868967,100,12,0.1,1,0
8.352648090768872,13.46264809076888,100,5,0.12,1,1
11.031347484816756,19.58134748481676,100,19,0.12,1,0
7.946321478141951,11.006321478141956,100,8,0.14,1,1
10.88070836667171,19.23070836667172,100,16,0.14,1,0
9.267062355614549,12.927062355614545,100,10,0.16,1,1
9.575474318117758,17.08547431811776,100,16,0.16,1,0
8.91638937442574,13.456389374425735,100,12,0.18,1,1
10.656643228259009,20.966643228259016,100,17,0.18,1,0
9.204960718777254,14.024960718777253,100,14,0.2,1,1
10.78170761751354,17.771707617513542,100,23,0.2,1,0
9.184069786352932,14.574069786352927,100,12,0.22,1,1
13.825717187805239,25.20571718780525,100,32,0.22,1,0
9.54721951451811,16.25721951451812,100,15,0.24,1,1
10.308860553809048,16.328860553809044,100,19,0.24,1,0
8.58261825226589,12.172618252265895,100,12,0.26,1,1
18.755323877645964,29.225323877645963,100,31,0.26,1,0
9.124247290844062,12.674247290844079,100,13,0.28,1,1
22.831464104374962,30.61146410437496,100,40,0.28,1,0
10.176912873483614,19.67691287348362,100,14,0.3,1,1
20.31463479125707,34.744634791257084,100,32,0.3,1,0
9.143201373439151,12.603201373439155,100,14,0.32,1,1
55.66637954581998,100.01637954581999,100,82,0.32,1,0
9.134145715647811,13.474145715647811,100,15,0.34,1,1
16.744097782460308,29.814097782460315,100,34,0.34,1,0
8.79694167414927,12.386941674149284,100,14,0.36,1,1
20.135195222862627,35.405195222862616,100,36,0.36,1,0
9.83100359003122,21.221003590031223,100,13,0.38,1,1
43.66585256374788,76.7058525637479,100,70,0.38,1,0
9.439327285593498,18.429327285593505,100,14,0.4,1,1
56.24830741127064,116.92830741127065,100,103,0.4,1,0
9.429989794256144,14.899989794256152,100,16,0.42,1,1
32.15537740942076,52.70537740942076,100,55,0.42,1,0
9.006893926803748,13.476893926803758,100,16,0.44,1,1
76.58168258950192,122.41168258950192,100,115,0.44,1,0
9.561406276146087,16.741406276146087,100,12,0.46,1,1
62.36668970515725,109.51668970515725,100,87,0.46,1,0
9.336220593400032,14.476220593400033,100,16,0.48,1,1
61.601368102773385,110.55136810277342,100,101,0.48,1,0
10.308382966807782,19.76838296680779,100,15,0.5,1,1
42.38958643349836,74.24958643349834,100,73,0.5,1,0
9.2883286927384,12.908328692738401,100,15,0.52,1,1
85.32519149653719,136.5351914965372,100,135,0.52,1,0
9.305112648298463,15.37511264829847,100,16,0.54,1,1
50.629865434119765,96.1798654341198,100,113,0.54,1,0
8.957921418930809,12.37792141893081,100,15,0.56,1,1
85.27945486393483,152.5194548639348,100,122,0.56,1,0
10.512100130084125,20.492100130084133,100,15,0.58,1,1
58.89853697822082,87.63853697822083,100,89,0.58,1,0
9.711342264312975,14.541342264312979,100,16,0.6,1,1
95.00400329439141,158.39400329439133,100,153,0.6,1,0
9.34370719243632,15.173707192436328,100,17,0.62,1,1
89.49811018158373,172.81811018158365,100,184,0.62,1,0
8.678343302474772,12.148343302474778,100,16,0.64,1,1
82.56271483741506,157.51271483741505,100,167,0.64,1,0
10.572773521461185,19.242773521461192,100,18,0.66,1,1
111.0454756244787,207.17547562447874,100,215,0.66,1,0
10.44817547927743,19.55817547927743,100,15,0.68,1,1
89.63007408564478,166.10007408564474,100,178,0.68,1,0
10.231445852074305,18.581445852074317,100,15,0.7,1,1
75.05644835268772,143.38644835268775,100,141,0.7,1,0
10.330115956579721,17.92011595657973,100,15,0.72,1,1
105.38191811184367,214.4919181118437,100,242,0.72,1,0
9.898551798293154,18.128551798293152,100,17,0.74,1,1
102.62698638960417,194.81698638960427,100,222,0.74,1,0
10.581518331641814,21.041518331641818,100,16,0.76,1,1
113.34197810787836,224.33197810787834,100,233,0.76,1,0
10.089002031680115,17.839002031680117,100,16,0.78,1,1
129.01842501254862,227.50842501254868,100,264,0.78,1,0
10.455001978315646,16.875001978315645,100,19,0.8,1,1
102.19402788126833,179.54402788126833,100,233,0.8,1,0
12.806721627860506,27.666721627860507,100,19,0.82,1,1
115.29286937025728,233.73286937025725,100,282,0.82,1,0
10.188713906321823,15.648713906321822,100,17,0.84,1,1
140.4881070370176,275.8581070370177,100,316,0.84,1,0
9.056290764367628,12.836290764367618,100,16,0.86,1,1
121.56894018392454,226.55894018392456,100,281,0.86,1,0
9.27071411657795,14.290714116577945,100,17,0.88,1,1
142.10308693013238,263.87308693013244,100,314,0.88,1,0
9.910912616360665,17.58091261636067,100,16,0.9,1,1
165.0679658020972,287.2179658020972,100,350,0.9,1,0
9.827082187760086,16.617082187760094,100,15,0.92,1,1
171.1657036395313,350.63570363953124,100,428,0.92,1,0
11.465534031532911,22.61553403153292,100,17,0.94,1,1
147.4301460842734,291.56014608427336,100,368,0.94,1,0
9.736110022788191,14.35611002278819,100,15,0.96,1,1
119.61546507174906,223.98546507174905,100,286,0.96,1,0
11.309850273099073,23.779850273099076,100,18,0.98,1,1
166.2573565699508,317.8473565699508,100,403,0.98,1,0
7.8690128796772845,9.498083466567373,100,9,0.02,5,1
8.052280856349821,10.288558134145319,100,17,0.02,5,0
8.18725839774561,10.026448227162874,100,11,0.04,5,1
8.385561759153575,10.429850357804883,100,25,0.04,5,0
8.117362990625354,10.452300584209564,100,11,0.06,5,1
8.491974668600855,11.685723156297206,100,33,0.06,5,0
8.175818961481264,10.552229920979473,100,15,0.08,5,1
8.865681144527082,12.902612740724798,100,46,0.08,5,0
8.396143134554771,10.504279191608273,100,16,0.1,5,1
8.927082985573652,12.916569408803129,100,57,0.1,5,0
8.028728203592614,10.1287897751575,100,17,0.12,5,1
9.372394973359375,12.866985885303947,100,61,0.12,5,0
8.557724843874789,11.72909100161523,100,15,0.14,5,1
11.024612536967764,17.157618517433253,100,81,0.14,5,0
8.475595300699943,11.783471138636434,100,18,0.16,5,1
10.883371740378555,16.370469739603244,100,91,0.16,5,0
8.372605262632398,12.211401147855327,100,17,0.18,5,1
9.859109695305825,13.197848216900606,100,84,0.18,5,0
8.252242542959802,10.416649888514238,100,17,0.2,5,1
12.430250517121216,17.438228327866554,100,112,0.2,5,0
8.424738582296968,10.798133205734043,100,21,0.22,5,1
11.821969895311025,16.33628467152193,100,117,0.22,5,0
8.084921976423793,10.963056546081212,100,18,0.24,5,1
14.85270289601019,19.304929564529186,100,138,0.24,5,0
8.4997215830036,10.838509493834419,100,22,0.26,5,1
17.759281804211344,28.576058068317987,100,159,0.26,5,0
8.192717105885968,11.082805271849764,100,22,0.28,5,1
21.82904269224428,32.71533026986646,100,209,0.28,5,0
8.244299687648141,10.933611534118963,100,20,0.3,5,1
27.808993187439018,43.09855118841439,100,215,0.3,5,0
