avg_t,p99_t,read_n,write_n,rho,shards,backpressure
0.9109227831143333,3.386522783114742,10000,4944,0.48,1,0
0.7670905856016212,3.2786905856019075,10000,4603,0.5,1,1
0.8576379303828702,3.2688379303835973,10000,4886,0.5,1,0
1.0092645488696974,2.7184645488703154,10000,4704,0.52,1,1
1.0975678379780212,3.548267837981257,10000,5292,0.52,1,0
0.8268778325859674,3.293477832586177,10000,4956,0.54,1,1
1.3001583504788838,3.9376583504790688,10000,5401,0.54,1,0
1.1149532148685937,2.8287532148688115,10000,5069,0.56,1,1
1.0001483971700051,4.21174839717014,10000,5594,0.56,1,0
0.7822670391535299,3.0583670391538362,10000,5303,0.58,1,1
1.1839652800108542,4.492065280011047,10000,5805,0.58,1,0
0.8933921187669656,3.290692118766856,10000,5361,0.6,1,1
1.1377725376606933,5.192372537660958,10000,5961,0.6,1,0
0.9530462150356689,3.3890462150357052,10000,5415,0.62,1,1
1.272965676966891,6.194065676966602,10000,6366,0.62,1,0
1.1427994482692856,3.8151994482691407,10000,5462,0.64,1,1
1.5032452493068618,5.746045249306917,10000,6520,0.64,1,0
1.2470499958259067,3.947349995825789,10000,5720,0.66,1,1
1.422114025161396,6.306514025161505,10000,6561,0.66,1,0
0.8963654423059326,4.0701654423055516,10000,5850,0.68,1,1
1.7052427062807816,6.8020427062810995,10000,6858,0.68,1,0
0.9996479887070268,3.248047988707185,10000,5978,0.7,1,1
1.6889644774087116,6.528764477408931,10000,7004,0.7,1,0
1.1647284366198598,3.609328436619762,10000,6099,0.72,1,1
1.8289474664930785,7.731247466493187,10000,7100,0.72,1,0
1.2814053955807763,3.861905395580834,10000,6247,0.74,1,1
1.9715477770918362,6.741547777092819,10000,7457,0.74,1,0
1.2343567697201163,3.748856769720078,10000,6279,0.76,1,1
1.9393742128595208,7.524774212859711,10000,7518,0.76,1,0
1.33590055943171,3.97650055943177,10000,6320,0.78,1,1
2.105625845862831,8.396525845862925,10000,7758,0.78,1,0
1.231273960108465,3.627373960109253,10000,6447,0.8,1,1
2.4508940492423177,8.921194049242331,10000,8165,0.8,1,0
1.3811065710905452,3.9642065710904717,10000,6565,0.82,1,1
2.836489605521656,13.709889605522221,10000,8142,0.82,1,0
